Age_numeric,gender_male,education_numeric,wealth_numeric,mobile_money_binary,transactional_account_binary,savings_frequency_numeric,runs_out_of_money,income_numeric,access_agents,urban,region_North East,region_North West,region_South East,region_South South,region_South West,year_2020,year_2023,Population
-0.021480668,-0.05963883,0.03784708,0.1552914,-0.0029635278,-0.2725036,-0.038686812,0.06525468,-0.07620604,9.071223,0.07701483,-0.025110235,0.008622954,0.15474883,-0.032863762,0.022824269,0.0,0.49615628,-0.13186778
0.2238801,-0.08137491,-0.16703793,0.0905725,-0.0036486376,-0.27502286,-0.022282615,0.07400905,-0.04558201,9.224499,0.35886648,-0.009376714,0.007691886,0.19364724,-0.0061281016,0.025609983,0.0,0.5908839,0.5751476
0.23533985,0.10595395,0.006575402,0.2121839,-0.0026050252,-0.2978578,-0.026006721,-0.009591901,0.04287659,9.172337,0.099324614,-0.028296854,-0.012916692,0.19702052,-0.012667594,0.0069399313,0.0,0.39625522,-0.24798578
-0.113057375,-0.02931132,0.06171905,0.12204063,-0.0030321963,-0.26286066,0.25183165,0.06320661,-0.06365364,9.071722,0.121206954,0.0021859296,-0.005018997,0.21035628,-0.019753246,0.0015610124,0.0,0.34287646,-0.028840989
0.13595836,0.03914047,0.044860564,0.078982934,-0.0027319589,-0.27259257,-0.026604028,0.09371466,0.08603711,9.223543,0.26365426,-0.044971406,-0.017993765,0.1013915,0.000757326,0.026677502,0.0,0.45644143,-0.3397939
-0.17407048,0.107291594,-0.12856165,0.05551557,-0.003986947,-0.28261298,-0.015333193,0.07567979,0.062884405,9.308304,0.09647496,-0.015999082,-0.00082249986,0.09387569,0.00022145991,0.008366358,0.0,0.5009992,-0.06318373
0.23243685,0.110716134,-0.12647863,0.4359467,-0.003011049,-0.29506853,0.009740137,0.0057088886,0.10198049,9.208019,0.08386967,-0.021062788,-0.017723965,0.121313386,0.0034829734,0.025565159,0.0,0.42606378,0.13127829
0.06571954,-0.062933326,0.0717243,0.16652298,-0.0030321963,-0.25889784,0.020021472,0.033852514,0.061158944,9.056213,0.06871144,-0.005939802,-0.0074204146,0.28144577,-0.028655019,0.02955436,0.0,0.509351,-0.16442224
0.053061903,0.121609785,0.23024184,0.05566863,-0.0015387278,-0.71793574,-0.097924836,0.13025154,0.04909318,-2.505,0.16139857,-0.011272431,-0.0025024728,0.19615631,-0.04666883,0.015788509,0.0,-0.5644912,0.05644176
0.063452974,-0.09227056,-0.11739272,0.18458061,-0.0033095658,-0.27912006,-0.06634877,0.016110873,0.008488916,9.2928505,0.06529649,-0.03605736,-0.012269035,0.087113336,-0.014414141,0.02671884,0.0,0.48452184,0.0072626225
0.049186185,-0.03226968,0.073803104,0.13853864,-0.003021948,-0.25662932,0.13085139,0.1099962,0.117748275,9.071065,0.18084158,-0.043632295,-0.008682052,0.17817417,-0.007425224,-0.025550822,0.0,0.51757574,-0.37606725
-0.191898,-0.11942607,-0.15115723,-0.10590033,-0.0046432447,-0.26889756,-0.024502551,0.040957566,-0.10611916,9.546145,0.080722846,-0.018727588,0.0036844173,0.08057276,-0.0035957915,0.007446172,0.0,0.8266791,-0.14018287
0.029050356,-0.07465994,-0.1918768,0.0720049,-0.0034742283,-0.2649639,-0.02913391,0.08114427,0.10624901,9.224413,0.15830517,-0.018462727,-0.0012608916,0.18373534,-0.019268664,0.022065729,0.0,0.5594801,0.10965269
0.035033625,-0.03867155,-0.12655345,0.09316263,-0.0034369319,-0.25416082,0.04184828,-0.1272694,0.08330898,9.509251,0.30174989,-0.042681813,-0.005445293,0.11464303,-0.00933782,-0.023859952,0.0,0.50304604,-0.30092022
-0.079150096,-0.074711494,0.05377119,0.108671404,-0.0030415272,-0.28391337,-0.01981323,0.059693225,-0.023628514,9.115688,0.08162416,-0.009398567,0.0056569576,0.16847666,-0.0030757268,0.014764719,0.0,0.450545,-0.10630019
0.038609907,-0.09901871,0.025293555,0.19261613,-0.002901916,-0.28030834,-0.055743683,0.07504062,-0.07118119,9.214946,0.13396129,-0.030883383,-0.004833112,0.1789087,-0.01224213,0.028563682,0.0,0.4256133,0.020168254
0.050406665,0.059406683,-0.079872064,0.04837716,-0.0031469422,-0.26174584,-0.053401344,-0.10564718,0.0877267,9.421674,0.3411372,-0.04512628,-0.025784126,0.10436865,-0.007537178,0.027248472,0.0,0.44618738,-0.36106738
-0.31034333,0.006807534,0.061692428,0.1509483,-0.0026889062,-0.2704127,-0.07105108,-0.13076559,-0.09946603,9.059063,0.07266927,0.005238265,-0.008944141,0.18429813,-0.0370067,0.010075495,0.0,0.4943395,-0.26187462
0.0012946276,0.08178836,0.036998857,0.13171734,-0.0030946932,-0.28000596,-0.0543863,0.017880183,-0.101814374,8.96862,0.11004519,-0.009520099,0.0054272627,0.27971095,-5.6035413e-05,0.0048645083,0.0,0.5467425,0.10265196
0.084461875,0.071655646,0.04444434,0.08228593,-0.0027234317,-0.2725298,-0.016941749,0.06306158,0.09521019,8.971261,0.07739554,-0.015369566,-0.008894762,0.22182652,0.011132354,0.01988419,0.0,0.4713247,0.039520048
-0.036485624,0.07710856,-0.18353486,0.11262992,-0.0031935696,-0.28829712,0.34076682,0.036283936,-0.06540716,9.180553,0.15820774,-0.0069064116,0.0027038646,0.24494213,-0.0053264964,0.016053632,0.0,0.4348964,0.064611085
0.09364344,-0.053300615,0.014018589,0.064306326,-0.003922113,0.63279027,0.20073377,0.09489138,0.048127484,7.742789,-0.03569247,-0.003171724,-0.033023834,0.2676968,-0.026276667,0.033887196,0.0,0.959721,-0.006743071
0.025358036,0.08815309,-0.0043606,0.1156084,-0.0027422071,0.7063515,-0.042595882,0.06543335,-0.013399824,7.548851,0.1526117,-0.018667784,-0.012535164,0.22558613,-0.011390732,0.043625273,0.0,0.97981167,0.16996333
-0.19603834,0.09359229,-0.020349009,0.0315983,-0.003605674,0.6619499,0.26667684,0.061271194,-0.018306512,7.711464,0.18060122,-0.014140416,-0.008530238,0.19040427,0.0020274029,0.037864737,0.0,0.99172336,-0.025158057
0.02036411,-0.114676036,0.018979726,0.283074,-0.0028959478,0.66259784,0.015691323,-0.09190607,0.066435754,7.665457,0.24647635,-0.028991465,0.0027420726,0.23030668,-0.018639054,0.020192953,0.0,0.90217,-0.01653891
0.06255943,-0.083951205,0.011880032,0.10270945,-0.0030321963,0.7130865,-0.0011067127,0.090210564,-0.021200946,7.4762993,0.13225809,-0.008566385,0.0027586562,0.26247346,-0.004533191,0.015579846,0.0,1.0136623,0.06203524
-0.04809836,0.06434842,0.011805492,0.14829242,-0.00273368,0.6293031,0.22072206,0.09438478,0.089228675,7.6355896,-0.04611327,0.0021054018,-0.01505988,0.28488857,-0.015744772,-0.0019943048,0.0,0.8566,0.08320445
-0.07960651,-0.0986188,0.31788826,0.25248507,-0.002064774,0.65922725,0.33536547,-0.1511407,-0.030464547,7.6129055,0.30415803,-0.007128145,0.005001068,0.2551381,-0.022397434,0.036952868,0.0,0.6296289,0.18800926
-0.13289204,-0.07754354,0.00071668625,0.116762154,-0.0030415272,0.69761443,-0.010252334,0.08538413,-0.058703568,7.643064,-0.051929895,-0.008326994,-0.00039385178,0.24922116,-0.0034429687,0.021614786,0.0,0.9938019,0.089452796
-0.27152506,-0.06768996,-0.008264909,0.20720795,-0.003040139,0.6727799,-0.009371125,0.104284815,0.061815538,7.6663103,0.2304348,-0.013791219,-0.0019533257,0.31252444,-0.0016353166,0.03409063,0.0,0.9039655,0.0014517251
-0.2007824,-0.30392924,-0.079542056,0.35738352,-0.0030346257,1.9328598,0.03970426,0.015117462,0.011337608,2.2711103,0.1953572,-0.021333566,0.009530816,0.23073368,0.0051123193,-0.027496053,0.0,1.8040931,0.3264251
0.013427185,-0.08343081,-0.15629204,0.119420364,-0.0034835592,0.7522797,-0.02745769,0.07042682,0.06438801,7.448807,0.13221125,-0.011623486,0.013348372,0.16538131,-0.042192314,0.052871484,0.0,1.0892668,-0.013086845
0.063009724,-0.06498018,0.045881104,0.1080806,-0.0029121642,0.6741134,0.034234334,0.06444548,0.038679868,7.642985,-0.06577915,-0.004509215,-0.008798627,0.25215623,-0.029226437,-0.0008262722,0.0,0.93965936,-0.13813928
0.11163964,-0.114980765,-0.012171652,0.27942178,-0.0029121642,1.9185342,0.022995671,0.15626557,-0.034096032,2.1341345,-0.09441371,-0.01142493,-0.020913376,0.4339522,-0.02669343,0.018692493,0.0,1.795426,-0.068851784
0.16216655,0.060299687,0.015719077,0.33124825,-0.0026136478,0.62767506,0.22202872,0.04305389,0.15186608,7.5001607,-0.04939929,2.6461159e-05,-0.02666381,0.34363753,-0.011876372,0.015521119,0.0,0.7825343,0.23396346
-0.09955298,-0.07230082,0.0017481048,0.028118558,-0.004027188,0.66493505,-0.033596784,-0.1062756,-0.031429663,7.844118,-0.04407623,-0.003440113,-0.022514476,0.25460926,-0.038441516,0.026749423,0.0,1.1308292,0.00022463617
-0.06937062,-0.075831,0.015915133,0.19904497,-0.003033,0.6553132,0.22560811,0.07224246,0.0516132,7.613366,-0.059078146,-0.0040611927,-0.01174571,0.2904971,-0.0019332871,0.018344227,0.0,0.8486226,0.016282696
0.010756538,0.14153288,-0.12035233,0.35885116,-0.0030269101,0.73694956,-0.055803426,-0.05447185,0.051791824,7.6211944,0.16202423,-0.035485897,-0.008360371,0.25034508,-0.016982008,0.049668275,0.0,0.89840645,0.1545592
0.15195742,-0.04508491,0.035916127,0.19975926,-0.0031137718,0.71470016,0.013474028,-0.03272547,-0.036943134,7.5189123,0.15092582,0.0033649693,0.009573408,0.2187042,-0.016194994,0.024109568,0.0,1.0117124,0.21752997
0.03236654,0.05306926,-0.012095864,0.14345597,-0.0030946932,0.673608,-0.013044601,0.006065817,0.054765858,7.404488,0.15830442,-0.0052121016,-0.008527874,0.31664664,0.015623299,0.033259045,0.0,1.0598695,0.23801105
-0.2715797,-0.12010641,-0.009876496,0.27122518,-0.0030252952,1.8345225,0.38200408,0.13931553,0.0026152262,2.1722445,0.17155014,-0.006371918,0.0043800487,0.36183193,-0.0027833171,0.02750446,0.0,1.464782,-0.047619008
-0.18066753,0.08898719,-0.009859395,0.12651785,-0.002735306,0.7030853,-0.048776984,0.065124005,0.00079621386,7.5736494,0.13214296,-0.01974448,-0.010615638,0.23250695,-0.011390804,0.036825415,0.0,0.8853057,0.14189224
-0.05679409,0.072844215,0.022993218,0.29352483,-0.002622175,0.6851451,0.25115016,0.05098922,0.040072937,7.4365153,0.20675085,-0.0096802525,-0.002792481,0.24574137,-0.019453036,0.012230958,0.0,0.7758279,0.30824783
0.08354777,0.075736344,-0.04505175,0.037092175,-0.0035621475,0.6463107,-0.01288567,0.12576546,-0.009095321,7.752025,-0.055058554,-0.02825581,-0.057746347,0.26516268,0.025626728,0.02110479,0.0,1.005494,0.041033372
-0.17207554,-0.29163745,-0.08890334,0.074608274,-0.004592027,2.1483927,0.007942302,-0.07288898,-0.024531657,2.193931,0.2138584,-0.0032767628,0.001254387,0.09731766,-0.007421639,0.02508353,0.0,2.1401258,0.31944948
-0.08860958,-0.050338477,0.02327764,0.24556448,0.11414708,0.69372267,0.28182864,0.10195797,0.04408182,7.463715,0.28539622,-0.0067230663,-0.0041542966,0.31299713,-0.0033628787,0.015130316,0.0,0.75634044,0.16657381
0.2592984,-0.06776775,0.015253013,0.07255834,-0.0030415272,0.6682627,0.022577338,0.092984736,0.120400146,7.4768486,0.4939553,-0.0121583035,-0.00080079923,0.28183144,0.0068406546,0.027815579,0.0,1.041319,0.67659605
0.014659115,0.11209909,0.02154693,0.30812922,-0.002624734,0.6349393,-0.021189295,-0.105971895,0.017538793,7.41966,0.15147604,-0.0032996503,-0.012979354,0.22560951,-0.020662947,0.013583797,0.0,0.9596684,-0.11673697
0.051808476,-0.071148105,0.028305894,0.09386954,-0.0030321963,0.6790922,-0.0033082138,0.096465275,0.0063781613,7.484096,0.12899376,-0.008126449,0.004247387,0.2698182,-0.004901257,0.01158332,0.0,0.9991163,0.053476468
0.102238804,0.08758533,0.007110301,0.12673727,-0.0027422071,0.65632546,-0.020554297,0.12966995,0.0039649033,7.424385,0.1533216,-0.004827418,-0.011836766,0.32013434,-0.017026046,0.022432221,0.0,1.0432444,0.16222754
-0.053677965,0.04763604,0.00018799957,0.017031064,-0.003572396,0.6503895,0.08957061,0.09679627,0.08506155,7.735973,-0.0515964,0.002059073,-0.03232174,0.20311067,-0.0019229095,0.015001111,0.0,0.95561546,-0.07177852
-0.071884565,0.033942804,0.3555787,0.4123357,-0.0018437873,0.65342104,0.15671943,0.07403716,0.578612,7.3430424,0.11093101,0.02694736,-0.008278384,0.2040491,-0.0069811065,0.06606795,0.0,0.512882,0.0050403383
-0.06534552,-0.09870541,0.012497898,0.21423341,-0.002901916,0.67125046,-0.009023929,0.044562556,0.0060161906,7.5638275,0.17760003,-0.032894462,0.0023586089,0.2528288,-0.020403467,0.016324751,0.0,0.9220666,0.010961762
-0.059236396,-0.10690628,0.011914808,0.07260632,-0.003024507,0.61834544,-0.032797955,-0.11223554,0.058947053,7.919286,-0.02376739,-0.034488853,-0.027846845,0.2776663,-0.004643246,0.019883392,0.0,1.0466771,-0.031046333
-0.08507269,0.027024886,0.018975673,0.14421791,-0.0030759175,0.61855745,-0.13863756,0.049270745,0.5126738,7.5885453,0.24571744,-0.032283135,-0.03963363,0.22061642,0.0076357094,0.024789557,0.0,0.99365354,-0.5190025
0.01803552,-0.15946981,-0.01806462,0.08970042,-0.003021948,1.7152826,-0.014149854,0.18209113,0.050237652,2.0793538,0.13223182,-0.04912667,-0.013970006,0.37747547,-0.0077989358,0.041331764,0.0,1.8092765,-0.17321198
0.15303428,0.06523739,0.016342085,0.28127384,-0.0026136478,0.7105118,0.22278814,0.042049076,0.037370753,7.314591,0.16220707,-0.01568325,0.0030750479,0.2606173,-0.0081489775,0.0032422803,0.0,0.74693376,0.22293608
0.03823267,0.10111507,-0.111875966,0.2937153,-0.0026119268,1.7181308,0.015537154,0.08835334,0.12100506,2.0972583,0.15826511,-0.001953888,0.001803221,0.26402473,-0.029751742,0.04883403,0.0,1.6138769,-0.10520466
0.05329267,0.07787308,-0.00051657576,0.096478514,-0.0027422071,0.6776969,-0.061397813,0.074186996,-0.006766646,7.572257,-0.06475514,-0.009899977,-0.011489127,0.3136911,-0.0067247674,0.021488976,0.0,0.9905788,0.3173022
-0.10519074,-0.038898997,0.02337814,0.19499788,-0.0029635278,0.682749,0.29421088,0.080085576,-0.045371212,7.494716,0.09540033,-0.02875544,-0.0011692604,0.25992784,-0.018640095,0.025343612,0.0,0.84608126,-0.20123892
0.004533019,-0.069498174,-0.011175396,0.18765858,-0.0030470404,0.7228356,-0.0058017434,0.1062859,0.013616923,7.5203104,0.042286318,-0.034595087,-0.0026117521,0.20096672,-0.031523373,0.036155522,0.0,0.97450686,-0.19324468
-0.057718635,-0.067373425,0.013360794,0.07977466,-0.0030321963,0.6629408,-0.015341945,0.079173766,0.086024635,7.650911,0.1893831,-0.018417744,-0.0017116615,0.25949922,-0.023098277,0.018607255,0.0,1.0160297,0.13044235
0.12669842,0.073277526,-0.026876874,0.1330441,0.11610851,0.6037441,-0.07445589,-0.07631841,0.07831799,7.698735,-0.07083709,-0.009506747,-0.0125511065,0.29523355,-0.0060109952,0.017750703,0.0,0.86483175,0.3976522
-0.10120836,-0.11320968,0.008263413,0.041083872,-0.0030321963,1.8927251,-0.025783686,0.101831585,0.010136364,2.1686919,0.18654996,-0.009343349,-0.0056668036,0.36414385,-0.031553145,0.031816117,0.0,1.8909647,-0.003122144
0.019777033,0.13343772,0.015840799,0.3038761,-0.0026144858,0.66500187,0.0193782,-0.05916265,0.04485174,7.5444345,0.17607418,-0.032490637,-0.009674355,0.26105803,-0.018653117,0.02555582,0.0,0.873306,0.038193725
-0.0140723875,0.08181205,0.303533,0.12693715,0.074485995,0.65845287,-0.037616234,0.0688622,-0.0002148156,7.61063,0.086352274,-0.008568168,-0.00027512482,0.19501552,-0.0002462781,0.029734934,0.0,0.6438447,-0.11199304
0.0060445797,-0.07158832,0.024091031,0.089689754,-0.0030321963,0.67894256,-0.008653736,0.0829896,0.10372278,7.46515,0.17085563,-0.008513412,0.0060860715,0.22194655,0.005153671,0.019120736,0.0,0.99682236,0.014060637
0.14997886,0.05816357,-0.05694214,0.19435108,-0.0026119268,0.6589813,-0.01877583,0.053381477,0.17386283,7.544983,0.091531485,0.0010024543,-0.0034904461,0.19216624,-0.011095114,0.039977394,0.0,0.8759498,0.04073893
0.33306608,0.11270902,-0.10862582,0.7317746,-0.0030298245,0.70950854,0.15531489,0.014571037,-0.10334037,7.497819,0.17642939,-0.006597454,-0.017107425,0.18141195,-0.0099226795,0.023059497,0.0,0.953371,0.17070772
0.07993966,-0.09195584,0.024764366,0.31954396,-0.002973776,0.69453144,-0.009242771,0.061285425,-0.06095875,7.574371,0.1353707,-0.0069166603,-0.0014486022,0.17174424,-0.029935056,0.025954213,0.0,1.029726,0.18964644
-0.077652335,-0.0708123,0.015887659,0.29957685,-0.002904475,0.6451484,-0.010131276,-0.06729949,0.07397984,7.754752,-0.043240447,-0.0184473,-0.008343151,0.26139465,-0.013658874,0.021561254,0.0,0.971358,0.015966335
0.03823768,-0.08163908,-0.15735206,0.09984084,-0.0034742283,0.7843619,-0.011694243,0.10366283,-0.028164238,7.455458,0.13098416,-0.008239491,0.011251252,0.25861758,-0.00522621,0.020811496,0.0,1.1353135,0.0791531
-0.1584047,0.09169851,-0.027157195,0.34507805,-0.0029592323,0.6877243,-0.052559417,0.009370592,0.11435958,7.4902053,0.13401945,-0.01017997,-0.010269452,0.1359344,0.0006206621,0.010240161,0.0,0.91354203,0.05690166
-0.1562929,-0.08009446,0.009506269,0.13353898,-0.0030470404,0.71403,0.024213022,0.10079351,-0.042055704,7.481136,0.24552402,-0.010941938,0.0010639047,0.24427472,-0.0058627306,0.02053858,0.0,1.0509249,0.29131332
0.14114556,-0.05747017,0.025106397,0.18921523,-0.0030321963,0.62863743,0.24337,0.07027589,0.052276865,7.6455708,-0.03630515,-0.0022484732,-0.027405318,0.34435397,-0.027989252,0.020851549,0.0,0.7842331,0.11669581
0.04419008,-0.07298877,0.01401771,0.14258365,-0.0033940128,0.64821714,-0.068339884,6.917091e-05,0.027227793,7.410508,0.19129665,-0.011249016,0.0013337199,0.28369302,0.009857412,0.019660007,0.0,1.0996897,0.13634455
-0.091908656,-0.10535228,-0.023118455,0.12757194,-0.0030252952,0.6885229,-0.04946183,0.044779375,0.07834307,7.8097944,0.14031328,-0.027329559,-0.0044588344,0.17120142,-0.009228412,0.01415346,0.0,1.0218223,0.09739108
0.0050104596,-0.14527573,0.37775803,0.17921948,-0.0020709853,1.7509207,-0.029826486,0.13750628,-0.012001003,2.1863203,0.22608797,-0.011904478,0.0019311938,0.2757124,-0.0054290043,0.03425198,0.0,1.3227156,0.25432783
0.22646141,0.083693504,0.012980811,0.2057029,-0.002757051,0.6872672,0.025340125,0.066133425,0.0524738,7.373686,0.23417655,-0.010146805,-0.004586681,0.23661795,-0.004941229,0.022781659,0.0,0.9697336,0.16996345
0.07139827,0.15247588,-0.13244405,-0.08071921,-0.004454961,0.8127551,-0.07430266,0.06421773,-0.070692286,7.6669884,0.20589781,-0.009055006,-0.00064260827,0.1574564,-0.0007895454,0.0066304435,0.0,1.3372761,0.09140161
0.14350624,-0.076048076,0.03290574,-0.071362525,-0.0038776936,0.67694384,0.23390271,0.11171683,-0.026688265,7.4834824,0.16984262,0.0058097728,0.009685814,0.3172539,-0.0068873735,0.022307903,0.0,1.1836463,0.07875455
-0.045332253,0.07078357,0.02225838,0.40486693,-0.0026136478,0.6529574,0.22511488,0.066700265,0.047030754,7.3574324,0.12207055,0.0009123961,-0.009985304,0.28507903,-0.013022534,0.010524868,0.0,0.81618047,0.04951569
-0.0021757102,-0.11470352,-0.17922337,-0.0764077,-0.004819009,0.70369434,-0.15144381,-0.08459664,-0.06431187,7.727596,0.1458907,-0.0077988575,0.013360758,0.14714468,-0.0051064184,0.016720839,0.0,1.4055184,0.05609888
-0.002542125,0.1143633,0.018214235,0.25684175,-0.0026119268,0.6755596,0.3184926,0.0652003,-0.061152358,7.432089,0.16333649,-0.029669616,-0.010613725,0.21370107,-0.0136863245,0.020701542,0.0,0.7619941,0.024839235
-0.047250263,0.04914491,-0.12725967,0.07374184,-0.0031739909,0.7443575,-0.007170171,0.10105308,0.04277154,7.6083817,0.27528095,-0.046314344,-0.016212704,0.11813431,-0.008217321,0.031456325,0.0,1.1018581,-0.45837295
0.09397355,0.1033153,-0.009647137,0.051865384,-0.003595555,0.66717196,-0.011619089,-0.14532374,-0.08709249,7.772608,-0.061339878,-0.028235188,-0.05304973,0.257264,-0.00095524895,0.031056076,0.0,1.06365,0.07588783
0.03156106,0.12138171,0.009907626,0.16530135,-0.0027422071,1.6403528,-0.025511561,0.12546106,-0.003927041,2.099396,0.19133706,-0.008403578,-0.009584496,0.42363703,-0.020881742,0.04513043,0.0,1.858892,0.13004446
-0.065974325,-0.06110288,0.5246714,0.25524622,-0.002062215,0.6560536,0.2832498,0.07637485,-0.04829041,7.3610015,0.24383724,-0.0026089053,2.318964e-06,0.37073195,-0.0062624235,0.0073669055,0.0,0.6368446,0.1924507
-0.03751716,0.12636176,-0.05209588,0.11738508,-0.0027422071,1.8933479,-0.04260813,0.11548314,0.060508866,2.1169815,0.28731835,-0.003518574,-0.0030798092,0.33425003,-0.032929875,0.047046166,0.0,1.7181344,0.16544741
-0.0811849,-0.1392485,0.37903312,0.30770156,-0.0021367364,0.59282714,-0.115504734,-0.1443784,0.3670203,7.5798125,0.29737788,-0.016940502,-0.008191876,0.33252463,0.0020498857,0.04448989,0.0,0.7363717,0.01136224
-0.038062602,-0.0728188,-0.0014355553,0.106398255,-0.003021948,0.6729941,-0.014792588,0.10216213,-0.047196496,7.6212745,-0.038412508,-0.018313583,-0.012242241,0.23971069,-0.0010781772,0.015899872,0.0,1.0606875,0.054659586
0.06805965,0.1297416,-0.0043761535,0.069190286,-0.0027422071,1.8096576,-0.035843775,0.1247912,-0.026772575,2.1729314,0.22176594,-0.005718224,-0.007344858,0.39817417,-0.033323143,0.036267214,0.0,1.928791,0.26093403
0.31694463,0.07232215,0.030368311,0.6504713,-0.0029558856,1.7176238,-0.06681478,0.08214668,0.42457515,2.1115303,0.40660435,-0.031958535,-0.0057767127,0.30531237,0.00261685,0.032302942,0.0,1.5871605,-0.3167689
0.050536677,-0.12924695,-0.0015129258,0.13911198,-0.0030415272,1.8237076,-0.024065547,0.12614326,0.028488753,2.092919,0.25364456,-0.011454082,0.0049542743,0.2901872,-0.03349283,0.066482544,0.0,1.7393496,0.24926049
0.009183229,-0.07514264,0.048000786,0.30842978,-0.0029036375,0.66412675,0.20445386,0.094884045,-0.028993847,7.5529947,-0.06210004,-0.0028416123,-0.025270881,0.24753243,-0.022312775,-0.0017979137,0.0,0.83056647,-0.23312226
-0.11781983,-0.09814546,0.022925172,0.1466737,-0.003021948,0.63941604,0.24948934,0.10013609,0.054076213,7.5538154,0.0854292,-0.03192379,-0.009998364,0.2734098,-0.0089839,0.012628529,0.0,0.86735064,-0.2638577
0.1702285,0.19739154,-0.032459736,0.5067204,-0.002617833,1.9658883,-0.033270657,-0.044588044,-0.03954242,2.2637644,0.304659,-0.020306611,-0.0060343565,0.3192524,-0.031921364,0.080746114,0.0,1.5930848,0.336277
-0.03737145,-0.057794094,-0.12775172,0.068360984,-0.00346398,0.739233,-0.028527303,0.11993175,0.0656147,7.6475267,0.2844247,-0.08351884,-0.0011469442,0.1307652,-0.0066937176,0.03427314,0.0,1.1131192,-0.38808945
-0.17750634,-0.09460454,-0.0013803013,0.13089447,-0.0030346257,0.65366066,-0.011554349,0.0312271,0.00071508146,7.836649,-0.025955703,-0.0166716,-0.010925552,0.15620811,-0.0037632217,-0.00199985,0.0,0.9740237,0.053495076
-0.047712196,-0.08777761,0.29168776,0.44482356,-0.0020617184,0.6033736,0.072265364,-0.05184129,-0.06441008,8.044016,-0.05343586,-0.010486803,-0.038599975,0.20607972,-0.028233882,-0.015367027,0.0,0.6796308,0.13400151
-0.088965304,0.09206541,0.015850384,0.22661656,-0.002622175,0.7351996,-0.0059892256,0.03797329,-0.014394275,7.3044877,0.2031902,-0.00923178,0.0054343077,0.1993684,-0.0044318456,0.023485562,0.0,0.907896,0.0031714984
0.06431219,-0.122149944,-0.00056525297,0.32959712,-0.002904475,0.69606596,-0.07958052,-0.093485445,-0.03630672,7.733404,0.1764942,-0.03063942,-0.004359054,0.19629075,-0.025852285,0.028543457,0.0,0.9396501,0.0989536
-0.0055956994,0.09360568,-0.011877065,0.025278386,-0.0036032442,1.6544194,-0.0128406435,0.12909088,0.023858624,2.1131086,-0.09567239,-0.012269356,-0.038279247,0.42041156,-0.009357339,0.02267638,0.0,1.9299916,0.2419107
0.16417076,0.07921062,0.0012274885,0.3931337,-0.0025990575,0.66877127,0.29490754,-0.06936938,0.15317492,7.6707997,0.24735962,-0.019764906,-0.0031772216,0.24106586,0.009550135,0.05723916,0.0,0.7040415,-0.2262506
0.0570988,0.07128685,-0.0017706496,0.044636298,-0.003596343,0.6646682,-0.018549297,0.0324033,0.11620253,7.5719395,0.17174454,-0.017892031,-0.017675515,0.22985253,-0.004537692,0.03286977,0.0,1.0407469,0.26876804
-0.043908797,0.01015337,0.49872622,0.15089524,0.07574451,0.67023027,0.0057198047,0.048351016,-0.10353808,7.543683,0.15406331,-0.017542481,0.006249613,0.26115218,-0.06945194,0.011621659,0.0,0.64227843,-0.11438228
-0.03374008,0.10402083,-0.120909095,0.34471667,-0.0031561737,0.7365597,0.2596293,0.083884895,-0.036075983,7.358424,0.15724143,-0.010424563,-0.0028418817,0.032551233,-0.00074545457,0.033764146,0.0,0.91931164,-0.33126807
-0.08125258,0.098088525,-0.018466217,0.17120823,-0.002735306,0.6607295,-0.036890842,0.046096843,-0.018278433,7.6405163,0.08079104,-0.013281444,-0.01643802,0.2197043,-0.009213099,0.023233905,0.0,0.9986893,-0.015984323
0.078490876,-0.11951442,-0.1460938,0.35877874,-0.0033083726,0.73409724,-0.040671162,-0.097127154,0.058650356,7.7226152,0.22446127,-0.029617602,0.0031355948,0.19627512,-0.016513882,0.03635125,0.0,0.96372354,0.022482708
0.04906727,-0.08220438,-0.009423422,0.14533809,-0.0033871117,0.6514624,-0.18119524,0.034629017,0.019328335,7.631758,0.11784983,-0.013388599,0.0010949431,0.1543281,0.0023035705,0.0077933357,0.0,1.070376,0.07379758
-0.064496465,-0.10598632,0.035294455,0.2641424,-0.0029121642,1.8101304,0.017024064,0.057501286,0.06840594,2.1651983,0.18525463,-0.0059862444,-0.0038504293,0.37851852,-0.039742686,0.027283413,0.0,1.6098465,-0.0114102485
-0.08580585,-0.08071204,0.009550392,0.116745286,-0.0030321963,0.7146743,-0.004770966,0.08474262,-0.013435977,7.443565,0.11993337,-0.0086747445,0.0070009986,0.19272387,-0.0033599804,0.020371867,0.0,1.014102,-0.067759745
-0.004654379,-0.07857349,0.019860262,0.18345398,-0.0030321963,0.6793235,0.006574637,0.045158047,-0.058923572,7.6246996,0.108202,-0.008268292,-0.005706725,0.23410214,-0.029924626,0.032837026,0.0,1.0323817,-0.16774902
-0.067682326,-0.086781844,0.06878681,0.08547292,-0.003021948,0.67315525,-0.04813755,0.098574854,-0.08470903,7.6178465,0.15590544,-0.02723282,-0.0009321192,0.16509861,-0.034841884,0.018770954,0.0,1.0015544,-0.1282278
0.073975325,-0.09690134,0.021745998,0.2789249,-0.0029147232,0.66619045,-0.02905869,-0.06160864,0.11175434,7.632579,0.1526617,-0.016347265,-0.00035440526,0.33352318,-0.027520033,0.025576122,0.0,0.92871547,0.21438724
